FUTURO ECONOMICO Y SOCIEDAD, SICAV, S.A.;40493;ES0140493034
FUTURVALOR,SICAV,S.A.;40512;ES0140512031
G.U. IRAU, SICAV, S.A.;40602;ES0140602030
GAAP OPTIMA, SICAV, S.A.;41111;ES0141111031
GABOR INVESTMENT,SICAV,S.A.;41112;ES0141112039
GADES FINANZAS DOS, SICAV, S.A.;40603;ES0140603038
GADES FINANZAS, SICAV,S.A.;40621;ES0140621030
GAESCO CREIXEMENT INVERSIONS, SICAV, S.A;59531;ES0159531039
GAHERVI, SICAV, S.A.;40635;ES0140635030
GAIF 2001,SICAV,S.A.;40629;ES0140629033
GALA CAPITAL,SICAV,S.A.;40644;ES0140644032
GALENOS CENTENARIO INVERSIONES,SICAV, S.;40646;ES0140646037
GALICIA 2005, SICAV, S.A.;40676;ES0140676034
GALIRUBEN INVERSIONES,SICAV,S.A.;40697;ES0140697030
GALLEGO 1 CARTERA,SICAV,S.A.;70233;ES0170233037
GALLEVILLE INVERSIONES,SICAV,S.A.;40783;ES0140783038
GAMA BURSATIL, SICAV, S.A.;40802;ES0140802036
GAMAZO 20, SICAV,S.A.;40718;ES0140718034
GAMBIT 2000, SICAV,S.A.;40803;ES0140803034
GAMESA CORPORACION TECNOLOGICA, S.A.;43416;ES0143416115
GAMMA INVERSIONES BURSATILES,SICAV,S.A.;40801;ES0140801038
GANABIEN,SICAV,S.A.;40804;ES0140804032
GANANCIA PATRIMONIAL, SICAV;40821;ES0140821036
GARABOLSA, SICAV, S.A.;40830;ES0140830037
GARADASA, SICAV, S.A.;40846;ES0140846033
GARATO INVERSIONES, SICAV, S.A.;40850;ES0140850035
GARCES DE MARCILLA,SICAV,S.A.;75484;ES0175484031
GARDAMA DE INVERSIONES,S.A. SICAV;40897;ES0140897036
GARESA DE INVERSIONES,SICAV,S.A.;40898;ES0140898034
GAREZ INVERSIONES,SICAV,S.A.;41052;ES0141052037
GARION INVERSIONES,SICAV,S.A.;41053;ES0141053035
GARNO INVESTMENTS, SICAV S.A.;40984;ES0140984032
GAROS DE INVERSIONES, SICAV, S.A.;41063;ES0141063034
GAROZCO 2000,SICAV,S.A.;38156;ES0138156031
GARROGAR INVERSIONES,SICAV,S.A.;41067;ES0141067035
GAS NATURAL SDG, S.A.;16870;ES0116870314
GASCONA INVERSIONES, SICAV, S.A.;16871;ES0116871031
GASSOLANS INVERSIONES, SICAV, S.A.;55568;ES0155568035
GAUDI AHORRO 2005,SICAV,S.A.;32231;ES0132231038
GAUDI INVERSIONS 2, SICAV, S.A.;66336;ES0166336034
GAUDI INVERSIONS,SICAV,S.A.;41171;ES0141171035
GAYAR DE INVERSIONES,SICAV,S.A.;41183;ES0141183030
GAZAMIA INVERSIONES, SICAV, S.A.;41184;ES0141184038
GAZTELUMENDI INVESTMENTS,SICAV,S.A.;41167;ES0141167033
GBI 9000,SICAV,S.A.;41172;ES0141172033
GECIP PATRIMONIO, SICAV, S.A.;41185;ES0141185035
GEFIX INVERSIONES, SICAV, S.A.;41186;ES0141186033
GEINCO ACTIUS MOBILIARIS, SICAV, S.A.;41123;ES0141123036
GEISER INVERSIONES 2000, SICAV, S.A.;41269;ES0141269037
GENERA FINANZAS,SICAV,S.A.;41252;ES0141252033
GENERACION 21, SICAV, S.A.;41302;ES0141302036
GENIL DE INVERSIONES, SICAV, S.A;42176;ES0142176033
GENOVA INVERSIONES EMPRESARIALES, SICAV;75992;ES0175992033
GERCAFOND, SICAV, S.A.;42177;ES0142177031
GERDAU,S.A.;BRACN;BRGGBRACNPR8
GERION INVERSIONES, SICAV,S.A.;42161;ES0142161035
GERLOCAPITAL,SICAV,S.A.;42346;ES0142346032
GERMINA INVEST, SICAV, S.A.;42096;ES0142096033
GESAPI INVERSIONES, SICAV, S.A.;58601;ES0158601031
GESBOLSA INVERSIONES,SICAV,S.A.;42162;ES0142162033
GESCAT XXI, SICAV, S.A.;42139;ES0142139031
GESGLOBAL INVERSIONES, SICAV, S.A.;42140;ES0142140039
GESINBOL DE INVERSIONES, SICAV, S.A.;42331;ES0142331034
GESPRISA INVERSIONES SICAV, S.A.;96;ES0100096033
GESRENTA, SICAV,S.A.;24508;ES0124508039
GESTBOS,SICAV,S.A.;42264;ES0142264037
GESTEVISION TELECINCO,S.A.;52503;ES0152503035
GESTIO PLUS 2000, SICAV, S.A.;72277;ES0172277032
GESTIOHNA ACT.MOBILIARIOS, SICAV, S.A.;52504;ES0152504033
GESTION CONSERVADORA, SICAV, S.A.;66081;ES0166081036
GESTION PATRIMONIAL MARTHA S,SICAV,S.A.;42232;ES0142232034
GESTRISA S.A., SICAV;42436;ES0142436031
GG HORIZONE,SICAV,S.A.;42455;ES0142455031
GIBARA INVERSIONES SICAV;42461;ES0142461039
GIESSEN INVERSIONES,SICAV,S.A.;42428;ES0142428038
GIGIA QUINTAS INVERSIONES, SICAV,S.A.;42429;ES0142429036
GIL AGUEDA INVERSIONES,SICAV,S.A.;42406;ES0142406034
GILONDE INVERSIONES,SICAV,S.A.;42456;ES0142456039
GILLMAL CAPITAL, SICAV, S.A.;42412;ES0142412032
GIMKO DE INVERSIONES,SICAV,S.A.;42462;ES0142462037
GIROTAI INVERSIONES, SICAV, S.A.;42457;ES0142457037
GIZA INVESTMENT,SICAV,S.A.;42471;ES0142471038
GLOBAL ANANDA,SICAV,S.A.;42492;ES0142492034
GLOBAL COMPOSITE, SICAV, S.A.;42458;ES0142458035
GLOBAL EFFICIENCY CMA 2001, SICAV;42463;ES0142463035
GLOBAL GROWTH, SICAV, S.A.;42508;ES0142508037
GLOBAL INVESTMENTS XXI, SICAV,S.A.;42507;ES0142507039
GLOBAL INVESTOR 2000 ACTIUS MOB.,SICAV;42473;ES0142473034
GLOBAL PENTA INVERSIONES,SICAV,S.A.;42509;ES0142509035
GLOBAL SISTEMATIC INVEST. SICAV, S.A.;42336;ES0142336033
GLOBALFINANZAS, SICAV, S.A.;42511;ES0142511031
GLOBALMIX, S.A., SICAV;80721;ES0180721039
GLOVAL PROCESOS BOLSA,SICAV,S.A.;42493;ES0142493032
GOALCIA 2001,SICAV,S.A.;42512;ES0142512039
GOC 2002, SICAV, S.A.;42513;ES0142513037
GODIL CIA. DE INVERSIONES, SICAV, S.A.;80722;ES0180722037
GOINEI INVERSIONES FINANCIERAS, SICAV;42494;ES0142494030
GOIVAVI, SICAV,S.A.;76899;ES0176899039
GOLD & SILVER SPAIN, SICAV, S.A.;77095;ES0177095033
GOLDA INVERSIONES,SICAV,S.A.;42556;ES0142556036
GOLDEN GROWTH INVESTMENT,SICAV,S.A.;42561;ES0142561036
GOLDEN SHARE INVERSIONES,SICAV,S.A.;42514;ES0142514035
GOLDONY INVESTMENT,SICAV,S.A.;42515;ES0142515032
GOMENAR INVERSIONES,SICAV,S.A.;42562;ES0142562034
GOMPOR BOLSA, SICAV, S.A.;42571;ES0142571035
GONALCRIM, SICAV, S.A.;80724;ES0180724033
GONARA CARTERA,SICAV,S.A.;42563;ES0142563032
GONBLAS INVERSIONES, SICAV, S.A.;42564;ES0142564030
GONPEMI, INVERSIONES, SICAV, S.A.;42572;ES0142572033
GONRAPA INVERSIONES, SICAV,S.A.;42573;ES0142573031
GORBEIALDE DE INVERSIONES,SICAV,S.A.;42591;ES0142591033
GORINVEST ACTIUS MOBILIARIS,SICAV,S.A.;42611;ES0142611039
GOUDA INVERSIONES, SICAV, S.A.;42612;ES0142612037
GOVER ACTIUS MOBILIARIS SICAV, S.A.;42628;ES0142628033
GP 44 SIGLO XXI, SICAV, S.A.;42629;ES0142629031
GQUESADA INVERSIONES, SICAV, S.A.;31255;ES0131255038
GRAL. DE ALQUILER DE MAQUINARIA, S.A.;41571;ES0141571119
GRALEU DE INVERSIONES, SICAV, S.A;42901;ES0142901034
GRAMELA DE INVERSIONES 2004,SICAV,S.A.;42902;ES0142902032
GRAMER INVERSIONES, SICAV, S.A.;42911;ES0142911033
GRAN CANARIA INVERSIONES,SICAV,S.A.;42951;ES0142951039
GRAN SOL INV. BURSATILES,SICAV,S.A.;42952;ES0142952037
GRANADOS CARTERA,SICAV,S.A.;43062;ES0143062034
GRAND SLAM INVERSIONES, SICAV,S.A.;43067;ES0143067033
GRATIL INVEST, SICAV, S.A.;43276;ES0143276030
GRATTAROLA INVERSIONES,SICAV,S.A.;43277;ES0143277038
GRAZALEMA INVERSIONES,SICAV,S.A.;43282;ES0143282038
GREEN CARTERA, SICAV, S.A.;43284;ES0143284034
GREEN FOREST INVEST,SICAV,S.A.;43285;ES0143285031
GREEN KEEPE INVERSIONES, SICAV, S.A.;43278;ES0143278036
GREGAL INVESTMENTS 2000,SICAV,S.A.;43286;ES0143286039
GRIAL INVERSIONES,SICAV,S.A.;43321;ES0143321034
GRIFOLS, S.A.;71996;ES0171996012
GRIPA SICAV, S.A.;43327;ES0143327031
GROWTH INVERSIONES, SICAV, S.A.;43381;ES0143381038
GRUCALTOR, SICAV, S.A.;43382;ES0143382036
GRUFALER, SICAV, S.A.;43401;ES0143401034
GRUP ARRAHONA 2002, SICAV, S.A.;43407;ES0143407031
GRUP BORSA 91 INVER, SICAV, S.A.;43402;ES0143402032
GRUPO ARCE DE INVERSIONES, SICAV, S.A.;43413;ES0143413039
GRUPO ASUNCION DE INVERS., SICAV, S.A.;16839;ES0116839038
GRUPO CATALANA DE OCCIDENTE S.A.;16920;ES0116920333
GRUPO DE INVERSIONES GESTION 10,SICAV,;81241;ES0181241037
GRUPO ELEKTRA, S.A. DE C. V.;EL000;MX01EL000003
GRUPO EMPRESARIAL ENCE,S.A.;30625;ES0130625512
GRUPO EUREKA INV. MOBILIARIAS, SICAV;81242;ES0181242035
GRUPO FCM5, SICAV, S.A.;30626;ES0130626031
GRUPO FERROVIAL, S.A.;62601;ES0162601019
GRUPO INVERSOR FALLA, SICAV, S.A.;62602;ES0162602033
GRUPO IUSACELL, S.A. DE C.V.;CE080;MX01CE080006
GRUPO MARINA D OR,SICAV,S.A.;39141;ES0139141032
GRUPO MODELO, S.A.B. DE C.V.;833F1;MXP4833F1044
GRUPO SATOCAN INVEST,SICAV,S.A.;43426;ES0143426031
GSTAAD INVERSIONES SICAV, S.A.;79536;ES0179536034
GUADALEN DE INVERSIONES, SICAV, S.A.;43444;ES0143444034
GUADALQUIVIR 2000 DE INVERSIONES,SICAV,;43445;ES0143445031
GUADIX99,SICAV,S.A.;43446;ES0143446039
GUAICANAMAR INVERSIONES, SICAV S.A.;43491;ES0143491035
GUANABACOBA, SICAV, S.A.;43521;ES0143521039
GUARDALAVACA INVERSIONES SICAV, S.A.;43522;ES0143522037
GUATEN DE INVERSIONES, SICAV,S.A.;43527;ES0143527036
GUERFAL INVERSIONES,SICAV,S.A.;43528;ES0143528034
GUESINVER, SICAV, S.A.;43539;ES0143539031
GUIALMAR, SICAV, S.A.;43541;ES0143541037
GUIFER DE INVERSIONES,SICAV,S.A.;43529;ES0143529032
GURIA INVERSIONES SICAV, S.A.;57636;ES0157636038
GURUGUACTIVOS, SICAV, S.A.;43626;ES0143626036
GURUTZE INVERSIONES, SICAV, S.A.;57637;ES0157637036
GUZFER INVESTMENT, SICAV, S.A.;43627;ES0143627034
H.M.H.M.FINANCIERA,SICAV,S.A.;43667;ES0143667030
H2 O2 INVERSIONES,SICAV,S.A.;43668;ES0143668038
H2HB INVERSIONES,SICAV,S.A.;43669;ES0143669036
HACIENDA DE COVI,SICAV,S.A.;27497;ES0127497032
HAPPY NIGHT INVESTMENTS, SICAV, S.A.;27498;ES0127498030
HARVESTER INVESTMENT,SICAV,S.A.;43661;ES0143661033
HARWICK INVERSIONES MOBILIARIAS, SICAV;43682;ES0143682039
HASMINE INVESTMENT, SICAV,S.A.;43701;ES0143701037
HATHOR INVEST, SICAV, S.A.;43662;ES0143662031
HAVEN INVERSIONES, SICAV, S.A.;43811;ES0143811034
HAYA INVERSIONES, SICAV,S.A.;43895;ES0143895037
HAZAS DE INVERSIONES, SICAV, S.A.;11611;ES0111611036
HEAL INVEST, SICAV, S.A.;11612;ES0111612034
HECLASAN, SICAV, S.A.;43943;ES0143943035
HEDEAN INVESTMENT, SICAV, S.A.;11613;ES0111613032
HEDGE INVERSIONES SICAV,S.A.;44014;ES0144014034
HEDWING INVESTMENT,SICAV,S.A.;43944;ES0143944033
HEGULI GESTION GLOBAL, SICAV, S.A.;7390;ES0107390033
HELDALIN INVERSIONES, SICAV,S.A.;44017;ES0144017037
HELP INVERSIONES,SICAV,S.A.;44041;ES0144041037
HENA TRES, SICAV, S.A.;44047;ES0144047034
HERCASOL, SICAV, S.A.;44081;ES0144081033
HERCOHE RENTA VARIABLE, SICAV, S.A.;39734;ES0139734034
HEREDEROS TEMPRADO TRIAS, SICAV,S.A.;44111;ES0144111038
HEREMARC INVERSIONES,SICAV,S.A.;44112;ES0144112036
HERLOPAR 2000,SICAV,S.A.;44121;ES0144121037
HERMYSO INVERSIONES,SICAV,S.A.;44122;ES0144122035
HERNANZAR, SICAV, S.A.;44151;ES0144151034
HERPLAN 99 INVERSIONS,SICAV,S.A.;44171;ES0144171032
HERTASA INVERSIONES, SICAV,S.A.;44186;ES0144186030
HEXASTAR,SICAV,S.A.;44236;ES0144236033
HIANA INVERSIONES CARTERA, SICAV,S.A.;44241;ES0144241033
HIDROGEN 2004, SICAV, S.A.;44411;ES0144411032
HIE DE INVERSIONES,SICAV,S.A.;44765;ES0144765031
HIGH PROFIT INVERSIONES,SICAV,S.A.;44821;ES0144821032
HIJULE, SICAV,S.A.;45071;ES0145071033
HISPALIS INVERSION XXI, SICAV, S.A.;45816;ES0145816031
HISPANA CINCO, S.A. SICAV;45834;ES0145834034
HISPANA DOS, S.A., SICAV;45831;ES0145831030
HISPANET TESORERIA, SICAV, S.A.;45792;ES0145792034
HISPASIM,SICAV,S.A.;46181;ES0146181039
HITERO DE INVERSIONES,SICAV,S.A.;46236;ES0146236031
HOLDER INVERSIONES, SICAV,  S.A;46261;ES0146261039
HOLDILAN, SICAV, S.A.;55920;ES0155920038
HOLDIRENT, SICAV, S.A.;46224;ES0146224037
HOLGAZAN, SICAV, S. A.;82715;ES0182715039
HOLGUINFRAN,SICAV,S.A.;46266;ES0146266038
HOLOP INVERSIONES, SICAV, S.A.;46262;ES0146262037
HONTANAS DE INVERSIONES,SICAV,S.A.;46286;ES0146286036
HORIDA, SICAV, S.A.;82642;ES0182642035
HORIZON RETORNO, SICAV, S.A.;46287;ES0146287034
HORTUS 2001, SICAV, S.A.;46341;ES0146341039
HOSIFE 2002,SICAV,S.A.;46343;ES0146343035
HUBBLE INVEST, SICAV, S.A.;46751;ES0146751039
HUERCEMES,SICAV,S.A.;46761;ES0146761038
HULLERA VASCO LEONESA S.A.;46940;ES0146940012
HUPASA DE VALORES MOBILIARIOS, SICAV,S.A;47100;ES0147100038
HYPERON INVERSIONES, SICAV, S.A.;46821;ES0146821030
I.T.H. BOLSA, SICAV,S.A.;56313;ES0156313134
IBERDROLA RENOVABLES, S.A.;47645;ES0147645016
IBERDROLA, S.A.;44580;ES0144580Y14
IBERFAMA INVERSIONES, SICAV,S.A.;44581;ES0144581032
IBERIA, LINEAS AEREAS DE ESPAÑA, S.A.;47200;ES0147200036
IBERMILENIUM,SICAV,S.A.;47517;ES0147517033
IBERNESSIS INVERSIONES, SICAV, S.A.;56317;ES0156317036
IBERPAPEL GESTION, S.A.;47561;ES0147561015
IBERSECURITIES INVERSION,SICAV,S.A.;47562;ES0147562039
IBIAS DE INVERSIONES, SICAV, S.A.;47578;ES0147578035
IBIDA S.A. SICAV;47579;ES0147579033
IBIS PORTFOLIO,SICAV,S.A.;10508;ES0110508035
IBS RESERVA SICAV, S.A.;47586;ES0147586038
ICARO 2000, SICAV, S.A.;47592;ES0147592036
ICEAM INVERSIONES,SICAV,S.A.;47593;ES0147593034
ICLES INVESTMENT, SICAV, S.A.;47590;ES0147590030
ICSTRES SOLBASE, SICAV, S.A.;47564;ES0147564035
IDEST INVERSIONES,SICAV,S.A.;47594;ES0147594032
IFOL,SICAV,S.A.;47601;ES0147601035
ILERCAVONIA INVERSIONES,SICAV,S.A.;47782;ES0147782033
ILOROPE INVERSIONES,SICAV,S.A.;47846;ES0147846036
ILUSTRACION SICAV;47857;ES0147857033
IMASI, SICAV,S.A.;47867;ES0147867032
IMF 2000, SICAV, S.A.;48021;ES0148021035
IMPACT INVERSIONES, SICAV, S.A.;47895;ES0147895033
IMPERIAL ACTIUS MOBILIARIS, SICAV,S.A.;41301;ES0141301038
IMPERIAL DE VALORES,SICAV,S.A.;78537;ES0178537033
INAHFAE, SICAV,S.A.;48031;ES0148031034
INAMOSA, SICAV,S.A.;48175;ES0148175039
INAT DE INVERSIONES,SICAV,S.A.;48032;ES0148032032
INBARRE GESTION, SICAV, S.A.;48121;ES0148121033
INBARSAVE, S.A. SICAV, S.A.;48176;ES0148176037
INBESOS, S.A.;50480;ES0150480111
INCOME INVERSIONES, SICAV, S.A.;50481;ES0150481036
INCREASE INVERSIONES, SICAV, S.A.;48033;ES0148033030
INCREASING,SICAV,S.A.;48178;ES0148178033
INCHORTA,SICAV,S.A.;48177;ES0148177035
INDEX PRESTIGIO, SICAV, S.A.;48122;ES0148122031
INDICES BURSATILES, SICAV, S.A.;48221;ES0148221031
INDICO DE INVERSIONES,SICAV,S.A.;48214;ES0148214036
INDIVISA INVERSIONES,SICAV,S.A.;48215;ES0148215033
INDO INTERNACIONAL S.A.;48224;ES0148224118
INDOSUEZ GESTION,SICAV,S.A.;50482;ES0150482034
INDRA SISTEMAS, S.A., SERIE A;18594;ES0118594417
INDUS INVESTMENT,SICAV,S.A.;48233;ES0148233036
"INDUSTRIA DE DISEñO TEXTIL,S.A.""INDITEX""";48396;ES0148396015
INFAR 2000,SICAV,S.A.;52704;ES0152704039
INFASA 99, SICAV, S.A.;52711;ES0152711034
INFEGAR AHORRO, SICAV,S.A.;52721;ES0152721033
INFINIUM INVERSIONES, SICAV, S.A.;52712;ES0152712032
INFINOIZ, SICAV, S.A;52722;ES0152722031
INFIPER 2 VALORES,SICAV,S.A.;52713;ES0152713030
INFLUX INVERSIONES, SICAV, S.A.;52731;ES0152731032
INFRAN 95, SICAV, S.A.;52776;ES0152776037
INGAES INVERSIONES, SICAV, S.A.;52778;ES0152778033
INGERCOVER, SICAV, S.A.;52843;ES0152843035
INGOAN ACTIUS MOBILIARIS, SICAV, S.A;52836;ES0152836039
INGOSO 2000, S.A.;52844;ES0152844033
INGUNZA, SICAV, S.A.;52837;ES0152837037
INI-CALVO SOTELO (E.N.C.SOTELO DE COMB.L;2080;
INI-CELULOSAS (EMPR. NAC. DE CELULOSAS);2085;
INICIO 2000, SICAV, S.A.;52838;ES0152838035
INI-GESA (GAS Y ELECTRICIDAD);2220;
INI-IBERIA(IBERIA,LINEAS AEREAS ESPA/A);2260;
INI-INTELHORCE (INDUSTR. TEXTILES DEL GU;2280;
INITAU,SICAV,S.A.;52839;ES0152839033
INLEX DE INVERSIONES, SICAV, S.A.;53021;ES0153021037
INM. CALERA Y CHOZAS CARTERA,SICAV,S.A.;53293;ES0153293032
INMADEL INVERSIONES, SICAV, S.A.;52863;ES0152863033
INMEVAL INVERSIONES, SICAV,S.A.;52864;ES0152864031
INMOBILIARIA COLONIAL, S.A.;39140;ES0139140018
INMOBILIARIA DEL SUR, S.A.;54653;ES0154653911
INMOLEVANTE, S.A.;54949;ES0154949012
INNOVA AHORRO, SICAV, S.A.;54959;ES0154959037
INNOVA VALENCIA CAPITAL, SICAV;18633;ES0118633033
INNSBRUCK INVERSIONES, SICAV, S.A.;55026;ES0155026034
INOINVERSORA, SICAV, S.A.;55070;ES0155070032
INPAYER INVERSIONES,SICAV,S.A.;55003;ES0155003033
INPECUARIAS, SICAV,S.A.;77122;ES0177122035
INPISA DOS, SICAV, S.A.;55068;ES0155068036
INPUT INVERSIONES, SICAV, S.A.;55072;ES0155072038
INQUIRABE, SICAV,S.A.;55073;ES0155073036
INRA DE INVERSIONES,SICAV,S.A.;52171;ES0152171031
INRESA FINANZAS, SICAV,S.A.;55011;ES0155011036
INSALAZA, SICAV, S.A.;52172;ES0152172039
INSAPI, SICAV, S.A.;50000;ES0155000039
INTERCONTINENTAL DE CARTERA,S.A.SICAV;45835;ES0145835031
INTERKALENDA,SICAV,S.A.;55542;ES0155542030
INTERLAKEN INVERSIONES, SICAV;55251;ES0155251038
INTERVALOR SICAV;55851;ES0155851035
INTOSSALS,SICAV,S.A.;55681;ES0155681036
INV. 1965, SICAV, S.A.;55691;ES0155691035
INV. 1992,SICAV,S.A.;55196;ES0155196035
INV. 4T S, SICAV, S.A.;55706;ES0155706031
INV. ABABOL,SICAV,S.A.;55242;ES0155242037
INV. ABACERIA, SICAV, S.A.;24520;ES0124520034
INV. ABASOL VI, SICAV, S.A.;55593;ES0155593033
INV. ABERDEEN,SICAV,S.A.;55672;ES0155672035
INV. AGILES, SICAV, S.A.;24521;ES0124521032
INV. AGUANAZ, SICAV,S.A.;52286;ES0152286037
INV. AGUAVIVA I SICAV, S.A.;55556;ES0155556030
INV. ALBACORA,SICAV,S.A.;55661;ES0155661038
INV. ALBARELO, SICAV,S.A.;55243;ES0155243035
INV. ALCANCIA,SICAV,S.A.;55442;ES0155442033
INV. ALDECOR, SICAV, S.A.;16004;ES0116004039
INV. ALEXMO, SICAV, S.A.;78518;ES0178518033
INV. ALQUERIA SAN VICENTE,SICAV;55232;ES0155232038
INV. ALTA RUTA, SICAV, S.A.;78519;ES0178519031
INV. ALLENDELAGUA, SICAV, S.A.;55258;ES0155258033
INV. ANAMARA, SICAV, S.A.;55563;ES0155563036
INV. ANAMER,SICAV,S.A.;55666;ES0155666037
INV. ANSO SICAV, S.A.;55885;ES0155885033
INV. ARBIÑOSTE, SICAV, S.A.;55244;ES0155244033
INV. ARGA;55911;ES0155911136
INV. ARNO,SICAV,S.A.;55152;ES0155152038
INV. ASPE, SICAV, S.A.;55890;ES0155890033
INV. AVANTI,SICAV,S.A.;55271;ES0155271036
INV. AZURITA 2.000,SICAV;55902;ES0155902036
INV. BAJUAN, SICAV, S.A.;55245;ES0155245030
INV. BANIAR, SICAV, S.A.;55679;ES0155679030
INV. BARAHONA, SICAV, S.A.;55259;ES0155259031
INV. BARBAZANA,SICAV,S.A.;55132;ES0155132030
INV. BARCAL,SICAV,S.A.;55153;ES0155153036
INV. BARGUE,SICAV,S.A.;55174;ES0155174032
INV. BAZTAN, SICAV, S.A.;14467;ES0114467030
INV. BEATELLA,SICAV,S.A.;55272;ES0155272034
INV. BEJAR,SICAV,S.A.;55662;ES0155662036
INV. BEREZAL,SICAV,S.A.;55191;ES0155191036
INV. BERKAY,S.A.,SICAV;14468;ES0114468038
INV. BONIFACIO,SICAV,S.A.;55443;ES0155443031
INV. BRASEIN, SICAV, S.A.;55246;ES0155246038
INV. BURSATILES HISPANOEUROPEAS;55093;ES0155093034
INV. C.I.Z., SICAV, S.A.;55482;ES0155482039
INV. CAMECAR,SICAV,S.A.;55663;ES0155663034
INV. CAMINO 21, SICAV,S.A.;55572;ES0155572037
INV. CAMPEA,SICAV;25458;ES0125458036
INV. CAMPOS DEL MONTIEL,SICAV, S.;55667;ES0155667035
INV. CAÑARICO, SICAV, S.A.;55444;ES0155444039
INV. CARLINGA, SICAV, S.A.;55133;ES0155133038
INV. CARRETAS,SICAV,S.A.;55282;ES0155282033
INV. CAUZAR, SICAV,S.A.;55483;ES0155483037
INV. CCUE, SICAV,S.A.;55154;ES0155154034
INV. CERYBO,SICAV,S.A.;55668;ES0155668033
INV. CILLA,SICAV,S.A.;55674;ES0155674031
INV. CLANSA, SICAV, S.A.;55134;ES0155134036
INV. CLASOR,SICAV,S.A.;55417;ES0155417035
INV. CLIAN,SICAV,S.A.;55155;ES0155155031
INV. COCOA,SICAV,S.A.;55628;ES0155628037
INV. COPU SICAV, S.A.;55233;ES0155233036
INV. CORAC, SICAV, S.A.;55100;ES0155100037
INV. CORFINAN, SICAV, S.A.;55101;ES0155101035
INV. CORIDITH, SICAV, S.A.;55247;ES0155247036
INV. COSAN 99,SICAV,S.A.;55629;ES0155629035
INV. COVADONGA, SICAV, S.A.;55418;ES0155418033
INV. COVER,SICAV,S.A.;55234;ES0155234034
INV. CRESA 3,SICAV,S.A.;55623;ES0155623038
INV. CRESA II, SICAV,S.A.;45837;ES0145837037
INV. CHAMACA,SICAV,S.A.;55544;ES0155544036
INV. CHUT,SICAV,S.A.;55099;ES0155099031
INV. DCINC 2000, SICAV, S.A.;55707;ES0155707039
INV. DEVA, SICAV,S.A.;55931;ES0155931035
INV. DIEMA, SICAV, S.A.;45838;ES0145838035
INV. DOLOMITAS,SICAV,S.A.;55248;ES0155248034
INV. ECHEMU SICAV, S.A.;55941;ES0155941133
INV. EFESO,SICAV,S.A.;55135;ES0155135033
INV. EGERIA, SICAV, S.A.;55708;ES0155708037
INV. EL FRUTAL, SICAV, S.A.;55401;ES0155401039
INV. EN BOLSA SIGLO XXI,SICAV, S.;55484;ES0155484035
INV. EN VALORES SIGLO XXI,S.A.SICAV;79197;ES0179197035
INV. ERILO, SICAV, S.A.;55390;ES0155390034
INV. ERISTE, SICAV, S.A.;43675;ES0143675033
INV. ERUAIN, SICAV, S.A.;55334;ES0155334032
INV. ESBE, SICAV, S.A.;55136;ES0155136031
INV. ESFIMO, SICAV, S.A.;55514;ES0155514039
INV. ESTRELLA, SICAV, S.A.;55942;ES0155942032
INV. ETNA 2006, SICAV, S.A.;55249;ES0155249032
INV. EUROMAR,SICAV,S.A.;55557;ES0155557038
INV. EVEREST,SICAV,S.A.;55198;ES0155198031
INV. FAMCAS, SICAV, S.A.;55419;ES0155419031
INV. FAMEI,S.A. SICAV;30243;ES0130243035
INV. FAMILIAR ACTIVA, SICAV, S.A.;55044;ES0155044037
INV. FERBA, SICAV, S.A.;55693;ES0155693031
INV. FIN. CINCINATTI,SICAV,S.A.;43676;ES0143676031
INV. FIN. GLASS CERAMICA, SICAV,;55431;ES0155431036
INV. FIN. VALDELANDINGA,SICAV,S.A.;55351;ES0155351036
INV. FINANC.ARAGONESAS,S.A.SICAV;55948;ES0155948039
INV. FINANCIERAS ARENAS,SICAV;55558;ES0155558036
INV. FINANCIERAS BURMA, SICAV, S.A.;55137;ES0155137039
INV. FINANCIERAS CBA, SICAV, S.A.;55199;ES0155199039
INV. FINANCIERAS CRESA,SICAV, S.A;55903;ES0155903034
INV. FINANCIERAS CUBI,SICAV,S.A.;61051;ES0161051034
INV. FINANCIERAS EUROKAS, SICAV, S.A.;43677;ES0143677039
INV. FINANCIERAS FERRINVEST, SICAV, S.A.;55192;ES0155192034
INV. FINANCIERAS GALOIS, SICAV, S.A.;55139;ES0155139035
INV. FINANCIERAS GENIUS, SICAV, S.A.;55200;ES0155200035
INV. FINANCIERAS MENDEXA,SICAV, S.A.;55335;ES0155335039
INV. FINANCIERAS NORMAX,SICAV, SA;35962;ES0135962035
INV. FINANCIERAS PEPES, SICAV;55493;ES0155493036
INV. FINANCIERAS PERSONALES,SICAV;55054;ES0155054036
INV. FINANCOR,SICAV,S.A.;55723;ES0155723036
INV. FLEXIM, SICAV, S.A.;55724;ES0155724034
INV. FOCALIZADAS, SICAV, S.A.;60641;ES0160641033
INV. FONLANA,S.A., SICAV;52287;ES0152287035
INV. FROFER,SICAV,S.A.;55432;ES0155432034
INV. GALERNA, SICAV, S.A.;55725;ES0155725031
INV. GARBI, SICAV, S.A.;55954;ES0155954037
INV. GCU,SICAV,S.A.;55433;ES0155433032
INV. GELMA,SICAV,S.A.;55392;ES0155392030
INV. GELRO,SICAV,S.A.;55235;ES0155235031
INV. GEM 2000,SICAV,S.A.;55545;ES0155545033
INV. GESCAMAR,SICAV,S.A.;55494;ES0155494034
